"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2018","United Kingdom","From 18 to 24 years","Males","Median equivalised net income","Euro","20,013","p"
"2018","United Kingdom","From 18 to 24 years","Females","Median equivalised net income","Euro","18,344","p"
"2018","United Kingdom","From 25 to 49 years","Total","Median equivalised net income","Euro","23,183","p"
"2018","United Kingdom","From 25 to 49 years","Males","Median equivalised net income","Euro","24,097","p"
"2018","United Kingdom","From 25 to 49 years","Females","Median equivalised net income","Euro","22,457","p"
"2018","United Kingdom","From 50 to 64 years","Total","Median equivalised net income","Euro","23,145","p"
"2018","United Kingdom","From 50 to 64 years","Males","Median equivalised net income","Euro","23,423","p"
"2018","United Kingdom","From 50 to 64 years","Females","Median equivalised net income","Euro","22,909","p"
"2018","United Kingdom","65 years or over","Total","Median equivalised net income","Euro","19,275","p"
"2018","United Kingdom","65 years or over","Males","Median equivalised net income","Euro","20,394","p"
"2018","United Kingdom","65 years or over","Females","Median equivalised net income","Euro","18,341","p"
"2018","Iceland","Total","Total","Median equivalised net income","Euro",":",""
"2018","Iceland","Total","Males","Median equivalised net income","Euro",":",""
"2018","Iceland","Total","Females","Median equivalised net income","Euro",":",""
"2018","Iceland","Less than 18 years","Total","Median equivalised net income","Euro",":",""
"2018","Iceland","Less than 18 years","Males","Median equivalised net income","Euro",":",""
"2018","Iceland","Less than 18 years","Females","Median equivalised net income","Euro",":",""
"2018","Iceland","From 18 to 24 years","Total","Median equivalised net income","Euro",":",""
"2018","Iceland","From 18 to 24 years","Males","Median equivalised net income","Euro",":",""
"2018","Iceland","From 18 to 24 years","Females","Median equivalised net income","Euro",":",""
"2018","Iceland","From 25 to 49 years","Total","Median equivalised net income","Euro",":",""
"2018","Iceland","From 25 to 49 years","Males","Median equivalised net income","Euro",":",""
"2018","Iceland","From 25 to 49 years","Females","Median equivalised net income","Euro",":",""
"2018","Iceland","From 50 to 64 years","Total","Median equivalised net income","Euro",":",""
"2018","Iceland","From 50 to 64 years","Males","Median equivalised net income","Euro",":",""
"2018","Iceland","From 50 to 64 years","Females","Median equivalised net income","Euro",":",""
"2018","Iceland","65 years or over","Total","Median equivalised net income","Euro",":",""
"2018","Iceland","65 years or over","Males","Median equivalised net income","Euro",":",""
"2018","Iceland","65 years or over","Females","Median equivalised net income","Euro",":",""
"2018","Norway","Total","Total","Median equivalised net income","Euro","39,438",""
"2018","Norway","Total","Males","Median equivalised net income","Euro","40,040",""
"2018","Norway","Total","Females","Median equivalised net income","Euro","38,771",""
"2018","Norway","Less than 18 years","Total","Median equivalised net income","Euro","37,600",""
"2018","Norway","Less than 18 years","Males","Median equivalised net income","Euro","37,458",""
"2018","Norway","Less than 18 years","Females","Median equivalised net income","Euro","37,958",""
"2018","Norway","From 18 to 24 years","Total","Median equivalised net income","Euro","27,656",""
"2018","Norway","From 18 to 24 years","Males","Median equivalised net income","Euro","27,481",""
"2018","Norway","From 18 to 24 years","Females","Median equivalised net income","Euro","27,932",""
"2018","Norway","From 25 to 49 years","Total","Median equivalised net income","Euro","40,101",""
"2018","Norway","From 25 to 49 years","Males","Median equivalised net income","Euro","40,581",""
"2018","Norway","From 25 to 49 years","Females","Median equivalised net income","Euro","39,549",""
"2018","Norway","From 50 to 64 years","Total","Median equivalised net income","Euro","47,919",""
"2018","Norway","From 50 to 64 years","Males","Median equivalised net income","Euro","48,046",""
"2018","Norway","From 50 to 64 years","Females","Median equivalised net income","Euro","47,919",""
"2018","Norway","65 years or over","Total","Median equivalised net income","Euro","36,672",""
"2018","Norway","65 years or over","Males","Median equivalised net income","Euro","39,222",""
"2018","Norway","65 years or over","Females","Median equivalised net income","Euro","34,628",""
"2018","Switzerland","Total","Total","Median equivalised net income","Euro","43,013",""
"2018","Switzerland","Total","Males","Median equivalised net income","Euro","43,666",""
"2018","Switzerland","Total","Females","Median equivalised net income","Euro","42,253",""
"2018","Switzerland","Less than 18 years","Total","Median equivalised net income","Euro","37,912",""
"2018","Switzerland","Less than 18 years","Males","Median equivalised net income","Euro","37,707",""
"2018","Switzerland","Less than 18 years","Females","Median equivalised net income","Euro","38,174",""
"2018","Switzerland","From 18 to 24 years","Total","Median equivalised net income","Euro","42,704",""
"2018","Switzerland","From 18 to 24 years","Males","Median equivalised net income","Euro","42,911",""
"2018","Switzerland","From 18 to 24 years","Females","Median equivalised net income","Euro","41,690",""
"2018","Switzerland","From 25 to 49 years","Total","Median equivalised net income","Euro","45,497",""
"2018","Switzerland","From 25 to 49 years","Males","Median equivalised net income","Euro","46,031",""
"2018","Switzerland","From 25 to 49 years","Females","Median equivalised net income","Euro","44,818",""
"2018","Switzerland","From 50 to 64 years","Total","Median equivalised net income","Euro","48,665",""
"2018","Switzerland","From 50 to 64 years","Males","Median equivalised net income","Euro","50,115",""
"2018","Switzerland","From 50 to 64 years","Females","Median equivalised net income","Euro","47,344",""
"2018","Switzerland","65 years or over","Total","Median equivalised net income","Euro","37,497",""
"2018","Switzerland","65 years or over","Males","Median equivalised net income","Euro","39,839",""
"2018","Switzerland","65 years or over","Females","Median equivalised net income","Euro","35,182",""
"2018","Montenegro","Total","Total","Median equivalised net income","Euro",":",""
"2018","Montenegro","Total","Males","Median equivalised net income","Euro",":",""
"2018","Montenegro","Total","Females","Median equivalised net income","Euro",":",""
"2018","Montenegro","Less than 18 years","Total","Median equivalised net income","Euro",":",""
"2018","Montenegro","Less than 18 years","Males","Median equivalised net income","Euro",":",""
"2018","Montenegro","Less than 18 years","Females","Median equivalised net income","Euro",":",""
"2018","Montenegro","From 18 to 24 years","Total","Median equivalised net income","Euro",":",""
"2018","Montenegro","From 18 to 24 years","Males","Median equivalised net income","Euro",":",""
"2018","Montenegro","From 18 to 24 years","Females","Median equivalised net income","Euro",":",""
"2018","Montenegro","From 25 to 49 years","Total","Median equivalised net income","Euro",":",""
"2018","Montenegro","From 25 to 49 years","Males","Median equivalised net income","Euro",":",""
"2018","Montenegro","From 25 to 49 years","Females","Median equivalised net income","Euro",":",""
"2018","Montenegro","From 50 to 64 years","Total","Median equivalised net income","Euro",":",""
"2018","Montenegro","From 50 to 64 years","Males","Median equivalised net income","Euro",":",""
"2018","Montenegro","From 50 to 64 years","Females","Median equivalised net income","Euro",":",""
"2018","Montenegro","65 years or over","Total","Median equivalised net income","Euro",":",""
"2018","Montenegro","65 years or over","Males","Median equivalised net income","Euro",":",""
"2018","Montenegro","65 years or over","Females","Median equivalised net income","Euro",":",""
"2018","North Macedonia","Total","Total","Median equivalised net income","Euro","2,626",""
"2018","North Macedonia","Total","Males","Median equivalised net income","Euro","2,627",""
"2018","North Macedonia","Total","Females","Median equivalised net income","Euro","2,624",""
"2018","North Macedonia","Less than 18 years","Total","Median equivalised net income","Euro","2,218",""
"2018","North Macedonia","Less than 18 years","Males","Median equivalised net income","Euro","2,147",""
"2018","North Macedonia","Less than 18 years","Females","Median equivalised net income","Euro","2,316",""
"2018","North Macedonia","From 18 to 24 years","Total","Median equivalised net income","Euro","2,332",""
"2018","North Macedonia","From 18 to 24 years","Males","Median equivalised net income","Euro","2,331",""
"2018","North Macedonia","From 18 to 24 years","Females","Median equivalised net income","Euro","2,343",""
"2018","North Macedonia","From 25 to 49 years","Total","Median equivalised net income","Euro","2,694",""
"2018","North Macedonia","From 25 to 49 years","Males","Median equivalised net income","Euro","2,715",""
"2018","North Macedonia","From 25 to 49 years","Females","Median equivalised net income","Euro","2,664",""
"2018","North Macedonia","From 50 to 64 years","Total","Median equivalised net income","Euro","2,844",""
"2018","North Macedonia","From 50 to 64 years","Males","Median equivalised net income","Euro","2,823",""
"2018","North Macedonia","From 50 to 64 years","Females","Median equivalised net income","Euro","2,856",""
"2018","North Macedonia","65 years or over","Total","Median equivalised net income","Euro","2,892",""
"2018","North Macedonia","65 years or over","Males","Median equivalised net income","Euro","3,011",""
"2018","North Macedonia","65 years or over","Females","Median equivalised net income","Euro","2,812",""
"2018","Serbia","Total","Total","Median equivalised net income","Euro","2,739",""
"2018","Serbia","Total","Males","Median equivalised net income","Euro","2,769",""
"2018","Serbia","Total","Females","Median equivalised net income","Euro","2,706",""
"2018","Serbia","Less than 18 years","Total","Median equivalised net income","Euro","2,543",""
"2018","Serbia","Less than 18 years","Males","Median equivalised net income","Euro","2,502",""
"2018","Serbia","Less than 18 years","Females","Median equivalised net income","Euro","2,577",""
"2018","Serbia","From 18 to 24 years","Total","Median equivalised net income","Euro","2,571",""
"2018","Serbia","From 18 to 24 years","Males","Median equivalised net income","Euro","2,637",""
"2018","Serbia","From 18 to 24 years","Females","Median equivalised net income","Euro","2,469",""
